[Fri May 22 17:31:16.277478 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:15_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.395162 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.396160 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:06_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[1], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[5], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[6], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[9], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[10], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[11], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[12], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:07:04 | InsertDT:2026-05-22 17:07:00 | Chamber:[15], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.397157 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.398155 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:07_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[1], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[5], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[6], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[9], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[10], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[11], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[12], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 17:08:05 | InsertDT:2026-05-22 17:08:00 | Chamber:[15], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.399152 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.400150 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 17:08_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
